Week,Actual Volatility
2018-W48,0.0038206314096119296
2018-W49,0.052756882278946156
2018-W50,0.03275220805204061
2018-W51,0.06464691998743519
2018-W52,0.05419305449959993
2019-W01,0.034684374172675496
2019-W02,0.026757194883935378
2019-W03,0.028873182503440616
2019-W04,0.025612439891920726
2019-W05,0.026209135572144306
2019-W06,0.022789827539675442
2019-W07,0.04804728985484368
2019-W08,0.008181958715423142
2019-W09,0.015278417693563971
2019-W10,0.03373992918218554
2019-W11,0.014272869746870316
2019-W12,0.017790005364729997
2019-W13,0.01740462904632966
2019-W14,0.026760282301391117
2019-W15,0.015046050275653335
2019-W16,0.011156689107323566
2019-W17,0.014070268891318507
2019-W18,0.018228470884164964
2019-W19,0.029062590113399518
2019-W20,0.027968331003915173
2019-W21,0.02506418829964127
2019-W22,0.028741541241090622
2019-W23,0.04978815494419914
2019-W24,0.016103696557446506
2019-W25,0.015760117854346233
2019-W26,0.012606411312804131
2019-W27,0.015502486562862345
2019-W28,0.019701202772780386
2019-W29,0.01818605236561315
2019-W30,0.011894511966782947
2019-W31,0.045581579459091415
2019-W32,0.038994213241503727
2019-W33,0.0358603825534797
2019-W34,0.02579796922904109
2019-W35,0.030127173874331236
2019-W36,0.0400860146913055
2019-W37,0.01518538843735532
2019-W38,0.01054935815808643
2019-W39,0.014186951523384317
2019-W40,0.03573293758792346
2019-W41,0.031853225851709424
2019-W42,0.014580097671222009
2019-W43,0.01752977336472093
2019-W44,0.009701444249821159
2019-W45,0.007729710836430547
2019-W46,0.008606086033048368
2019-W47,0.016694791331232018
2019-W48,0.01786815024611018
2019-W49,0.019999441820357157
2019-W50,0.014752062448722868
2019-W51,0.0113476427388956
2019-W52,0.0204029360003755
2020-W01,0.008962072712966897
2020-W02,0.01732621398326764
2020-W03,0.01287791576493369
2020-W04,0.021122655277871945
2020-W05,0.02553250180408945
2020-W06,0.01889318229625106
2020-W07,0.019612287406660846
2020-W08,0.019299585972357248
2020-W09,0.11615822958431146
2020-W10,0.05927663658918906
2020-W11,0.18309373270384868
2020-W12,0.11466937601556781
2020-W13,0.13136333579871107
2020-W14,0.09955732583507929
2020-W15,0.08554111629628222
2020-W16,0.05373365302742403
2020-W17,0.04143350373554951
2020-W18,0.05279559688527298
2020-W19,0.0405848615285971
2020-W20,0.05538415166348432
2020-W21,0.016998435494975227
2020-W22,0.020505361650558798
2020-W23,0.05021428907665427
2020-W24,0.07685165552929471
2020-W25,0.04363481478083232
2020-W26,0.04314255457313105
2020-W27,0.04995770292152804
2020-W28,0.019434248899141058
2020-W29,0.03176274848788417
2020-W30,0.02073910573830687
2020-W31,0.01140770325433218
2020-W32,0.02858142614261279
2020-W33,0.01729224304762272
2020-W34,0.012583958776987153
2020-W35,0.02046483767946987
2020-W36,0.049749708387116676
2020-W37,0.027995242990848258
2020-W38,0.041218366563687284
2020-W39,0.037585350516229486
2020-W40,0.02179996330780334
2020-W41,0.030647119658797857
2020-W42,0.020249775703300756
2020-W43,0.021454510770852586
2020-W44,0.060049527536641355
2020-W45,0.06338710326712373
2020-W46,0.03209604366196581
2020-W47,0.01043013059466795
2020-W48,0.025598907922522618
2020-W49,0.01493054385912463
2020-W50,0.011342736757049839
2020-W51,0.02065007541269009
2020-W52,0.013153781414614265
2020-W53,0.010099449898106303
2021-W01,0.05920070966691861
2021-W02,0.017884360599168106
2021-W03,0.028214191356705692
2021-W04,0.05672170581218424
2021-W05,0.04009908796914485
2021-W06,0.024493447066217235
2021-W07,0.012597653345906172
2021-W08,0.04514356702632953
2021-W09,0.08465215073829245
2021-W10,0.04841425912287358
2021-W11,0.02226079001976088
2021-W12,0.03530397157612462
2021-W13,0.03282824202300201
2021-W14,0.016367763116931812
2021-W15,0.017640974785233327
2021-W16,0.020042349083155643
2021-W17,0.008475004388462713
2021-W18,0.025108618823979356
2021-W19,0.05613067789121192
2021-W20,0.02755767605936133
2021-W21,0.02108545032233183
2021-W22,0.018613015663815548
2021-W23,0.015281461812213957
2021-W24,0.009231107159386139
2021-W25,0.028428737070113997
2021-W26,0.01671737071587927
2021-W27,0.01859064790596915
2021-W28,0.027863549806232298
2021-W29,0.050996603423708736
2021-W30,0.02242191161948198
2021-W31,0.008823461557154976
2021-W32,0.007472039233336167
2021-W33,0.02671943457705289
2021-W34,0.013264716312696434
2021-W35,0.008578630989443463
2021-W36,0.011125182685958336
2021-W37,0.016037271253700663
2021-W38,0.03626196521779142
2021-W39,0.0361873041373629
2021-W40,0.02784100505940948
2021-W41,0.03447991668925028
2021-W42,0.017929280230866745
2021-W43,0.02483298643642949
2021-W44,0.053636848276257844
2021-W45,0.037827362793578276
2021-W46,0.036149676207790866
2021-W47,0.04458666710135226
2021-W48,0.045849552777770065
2021-W49,0.03140228880945027
2021-W50,0.030824817533729038
2021-W51,0.0678569623297745
2021-W52,0.008084930698058107
2022-W01,0.05388923091660239
2022-W02,0.04332813587759137
2022-W03,0.06965820117761122
2022-W04,0.050889662246054915
2022-W05,0.029003331421002983
2022-W06,0.04033834322449701
2022-W07,0.038504934705591354
2022-W08,0.06220303118325202
2022-W09,0.04182598514428419
